Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 16:21:12;56518;56271;56033;128.96;127.24;124.91;11133;5193;56566;56289;56054;311.89;319.0;313.50;29573;5489;
17/05/2015 16:21:13;56530;56267;56013;129.36;127.40;125.16;11135;5205;56569;56276;56029;310.74;316.8;311.99;29478;5462;
17/05/2015 16:21:14;56510;56238;55986;129.58;127.64;125.49;11169;5207;56558;56260;56027;316.9;322.8;317.4;29805;5641;
17/05/2015 16:21:15;56507;56235;55976;129.48;127.62;125.29;11156;5194;56546;56260;56008;317.4;323.3;318.2;29865;6401;
17/05/2015 16:21:16;56472;56211;56012;130.26;128.26;126.41;11168;5209;56508;56216;55988;322.3;327.2;323.8;30206;7111;
17/05/2015 16:21:17;56463;56202;55988;130.92;128.81;126.91;11216;5229;56511;56224;56031;316.7;321.5;318.4;29103;6367;
17/05/2015 16:21:18;56485;56219;56021;130.69;128.74;126.63;11254;5243;56466;56189;55950;317.9;322.4;319.1;29099;7546;
17/05/2015 16:21:19;56530;56262;56033;130.93;128.96;126.90;11287;5269;56551;56263;56042;315.68;320.1;317.4;29317;6327;
17/05/2015 16:21:20;56520;56246;56031;130.77;129.05;126.94;11290;5266;56573;56278;56051;307.83;314.24;310.35;29241;5378;
17/05/2015 16:21:21;56509;56231;56026;131.41;129.59;127.15;11310;5271;56562;56263;56044;306.92;312.03;308.44;29226;5290;
17/05/2015 16:21:22;56505;56258;56003;130.89;128.98;126.74;11272;5262;56546;56272;56024;307.24;313.69;309.49;29307;5255;
17/05/2015 16:21:23;56523;56273;56037;130.09;128.21;125.94;11191;5230;56567;56294;56062;307.38;313.23;308.59;29287;5218;
17/05/2015 16:21:24;56525;56276;56040;129.74;127.81;125.72;11116;5217;56569;56285;56054;308.34;314.43;310.54;29434;5367;
17/05/2015 16:21:25;56543;56273;56048;128.89;127.03;125.06;11052;5224;56586;56292;56063;309.27;314.84;310.59;29353;5289;
17/05/2015 16:21:26;56530;56289;56022;127.91;126.03;123.88;10983;5206;56577;56285;56058;305.97;311.73;307.83;29244;5210;
17/05/2015 16:21:27;56525;56246;55999;129.53;127.62;125.42;11072;5238;56569;56256;56015;312.05;318.7;313.95;29709;5518;
17/05/2015 16:21:28;56543;56278;56019;129.31;127.34;125.01;11032;5231;56569;56274;56038;313.93;319.6;315.54;29312;5350;
17/05/2015 16:21:29;56541;56275;56030;127.39;125.48;123.30;10925;5170;56586;56298;56047;305.95;311.49;307.57;29109;5155;
17/05/2015 16:21:30;56552;56271;56042;127.58;125.46;123.34;10930;5179;56591;56289;56051;303.38;309.18;304.57;28819;5062;
17/05/2015 16:21:31;56581;56282;56053;128.21;126.44;124.36;11006;5202;56620;56290;56065;303.06;309.08;305.84;28805;5114;
17/05/2015 16:21:32;56561;56296;56060;130.20;128.24;125.70;10945;5195;56597;56292;56063;304.26;309.35;305.32;28844;5117;
17/05/2015 16:21:33;56552;56291;56102;127.72;126.02;124.21;10956;5149;56607;56316;56090;305.41;311.46;307.60;29026;5172;
17/05/2015 16:21:34;56576;56311;56096;129.41;127.56;125.27;11078;5206;56615;56328;56116;306.20;310.98;307.20;29043;5163;
17/05/2015 16:21:35;56585;56321;56085;129.40;127.38;125.39;11127;5229;56620;56319;56089;309.21;313.74;310.31;29238;5230;
17/05/2015 16:21:36;56617;56329;56100;129.71;127.59;125.37;11167;5262;56645;56336;56126;307.58;313.92;310.02;28864;5033;
17/05/2015 16:21:37;56608;56323;56082;130.82;128.94;126.35;11211;5271;56656;56348;56101;298.81;304.04;300.10;28433;4611;
17/05/2015 16:21:38;56608;56316;56089;129.69;127.84;125.67;11181;5263;56649;56339;56114;306.35;312.22;308.55;28902;4898;
17/05/2015 16:21:39;56607;56340;56075;129.23;127.45;125.16;11140;5258;56649;56363;56087;306.21;311.60;307.30;28880;4910;
17/05/2015 16:21:40;56619;56343;56103;129.51;127.67;125.63;11148;5257;56640;56350;56101;298.15;304.34;299.74;28428;4661;
17/05/2015 16:21:41;56596;56340;56064;130.62;128.80;126.37;11237;5262;56662;56355;56116;303.64;309.58;304.24;28698;4711;
17/05/2015 16:21:42;56563;56307;56080;130.87;128.97;126.93;11270;5285;56613;56341;56071;309.06;314.76;310.29;29406;5198;
17/05/2015 16:21:43;56601;56340;56129;132.63;131.10;128.53;11395;5302;56616;56339;56110;304.87;310.76;306.25;28794;4893;
17/05/2015 16:21:44;56614;56361;56132;130.38;128.43;126.42;11271;5219;56653;56390;56144;303.55;309.20;304.81;28872;4913;
17/05/2015 16:21:45;56626;56368;56156;129.45;127.46;125.54;11202;5186;56667;56372;56168;301.31;305.62;301.87;28474;4679;
17/05/2015 16:21:46;56637;56356;56147;128.89;126.83;125.01;11144;5164;56675;56368;56166;295.02;301.39;296.59;28107;4345;
17/05/2015 16:21:47;56643;56383;56170;129.84;127.99;125.65;11171;5179;56685;56388;56172;295.73;301.62;296.87;27855;4002;
17/05/2015 16:21:48;56677;56399;56175;130.61;128.39;126.64;11179;5237;56718;56415;56200;293.59;299.39;295.58;27950;4181;
17/05/2015 16:21:49;56668;56405;56195;128.34;126.23;124.31;11035;5192;56707;56415;56218;290.15;296.18;292.67;27864;4022;
17/05/2015 16:21:50;56666;56423;56192;128.55;126.41;124.38;11058;5198;56709;56464;56215;291.55;298.01;294.00;27906;4028;
17/05/2015 16:21:51;56683;56405;56202;127.35;125.45;123.62;10975;5163;56685;56413;56179;292.21;297.98;294.60;27979;4069;
17/05/2015 16:21:52;56670;56428;56244;126.56;124.90;122.85;10927;5142;56729;56444;56263;280.56;285.93;282.32;26688;3404;
17/05/2015 16:21:53;56699;56433;56237;126.77;124.69;122.68;10873;5093;56736;56453;56254;280.47;288.04;283.23;26638;3481;
17/05/2015 16:21:54;56628;56367;56152;126.12;124.18;121.99;10748;5025;56685;56400;56195;292.04;297.26;293.06;27662;4009;
17/05/2015 16:21:55;56641;56388;56148;125.89;123.46;121.28;10752;5110;56684;56402;56166;294.49;301.36;296.40;28197;4510;
17/05/2015 16:21:56;56655;56406;56177;124.45;122.04;120.05;10670;5081;56676;56377;56170;295.00;300.39;297.36;28222;4496;
17/05/2015 16:21:57;56663;56426;56195;123.36;121.31;119.19;10600;4973;56707;56433;56206;297.02;302.49;298.50;27875;4300;
17/05/2015 16:21:58;56657;56442;56175;123.75;122.03;119.79;10484;4923;56704;56455;56195;282.57;288.05;284.29;27171;3765;
17/05/2015 16:21:59;56655;56408;56170;120.84;119.12;116.87;10436;4876;56693;56410;56191;291.16;296.86;293.25;27436;3973;
17/05/2015 16:22:00;56688;56444;56215;121.08;119.56;117.34;10468;4901;56713;56458;56226;299.49;304.93;301.72;27129;3854;
17/05/2015 16:22:01;56679;56444;56201;123.24;121.52;119.39;10480;4918;56725;56458;56238;268.53;275.05;269.94;25567;3177;
17/05/2015 16:22:02;56732;56475;56240;121.07;119.21;117.24;10439;4901;56740;56458;56242;271.62;277.55;273.21;25956;3439;
17/05/2015 16:22:03;56762;56531;56296;119.76;118.00;115.86;10354;4873;56798;56516;56287;262.30;268.59;264.02;25176;2910.2;
17/05/2015 16:22:04;56752;56507;56273;122.32;120.44;118.32;10429;4919;56805;56554;56298;267.38;272.96;267.97;25576;3201;
17/05/2015 16:22:05;56744;56466;56231;124.91;123.24;121.03;10585;5050;56789;56484;56262;275.35;280.98;276.52;26004;3460;
17/05/2015 16:22:06;56719;56477;56231;119.25;117.63;115.60;10275;4825;56763;56496;56247;274.87;281.20;276.74;26173;3658;
17/05/2015 16:22:07;56639;56372;56159;120.51;118.89;116.64;10385;4853;56685;56413;56182;280.76;286.78;282.90;26507;4055;
17/05/2015 16:22:08;56654;56397;56154;120.83;118.95;116.67;10391;4872;56694;56408;56179;301.76;308.78;303.89;26908;4274;
17/05/2015 16:22:09;56643;56397;56141;122.89;121.10;118.70;10502;4917;56687;56400;56157;306.94;313.01;308.06;29097;5368;
17/05/2015 16:22:10;56652;56372;56157;125.46;123.92;121.57;10632;5023;56700;56388;56172;304.13;310.01;305.68;28911;5158;
17/05/2015 16:22:11;56621;56352;56109;123.88;122.11;119.74;10637;4983;56662;56377;56137;304.58;309.72;306.36;28930;5134;
17/05/2015 16:22:12;56628;56376;56148;124.68;122.90;120.61;10664;5052;56671;56384;56166;303.36;310.08;305.19;28918;5096;
17/05/2015 16:22:13;56619;56343;56134;124.55;122.62;120.09;10692;5081;56665;56370;56148;305.58;310.39;306.24;28772;5036;
17/05/2015 16:22:14;56625;56368;56127;123.80;122.08;119.57;10649;5022;56665;56381;56155;306.22;311.80;307.83;28954;5075;
17/05/2015 16:22:15;56626;56363;56148;124.70;122.78;120.47;10711;5041;56673;56381;56172;300.18;306.80;302.39;28548;4688;
17/05/2015 16:22:16;56583;56338;56089;124.39;122.90;120.39;10730;5051;56653;56377;56135;301.95;308.81;304.06;28562;5117;
17/05/2015 16:22:17;56617;56367;56111;125.93;124.18;121.88;10788;5086;56645;56370;56139;308.92;315.66;311.50;29004;6226;
17/05/2015 16:22:18;56636;56392;56138;126.51;125.02;122.22;10837;5110;56676;56415;56157;304.84;310.38;307.15;28413;5286;
17/05/2015 16:22:19;56625;56331;56120;126.05;124.20;121.93;10829;5103;56636;56348;56098;300.05;306.57;302.05;27912;6713;
17/05/2015 16:22:20;56657;56383;56159;126.56;124.48;122.01;10864;5119;56680;56399;56148;302.74;308.38;303.77;28094;5605;
17/05/2015 16:22:21;56634;56368;56159;125.62;123.93;121.44;10841;5097;56702;56397;56184;296.10;301.51;297.69;28123;4462;
17/05/2015 16:22:22;56619;56352;56152;125.57;123.54;121.21;10823;5088;56662;56373;56179;297.83;303.47;299.53;28421;4756;
17/05/2015 16:22:23;56655;56358;56134;125.63;123.57;121.11;10810;5085;56671;56370;56144;299.21;305.22;300.13;28570;4796;
17/05/2015 16:22:24;56636;56359;56138;125.44;123.28;121.23;10788;5076;56698;56368;56146;299.85;305.64;300.89;28640;4810;
17/05/2015 16:22:25;56637;56359;56127;125.06;122.85;120.52;10752;5061;56682;56373;56143;300.30;306.01;301.38;28543;4718;
17/05/2015 16:22:26;56637;56372;56129;124.86;123.07;120.69;10754;5073;56678;56390;56155;300.02;305.26;301.41;28625;4788;
17/05/2015 16:22:27;56639;56390;56165;125.84;124.27;121.86;10761;5087;56682;56406;56188;301.26;306.94;302.24;28373;4795;
17/05/2015 16:22:28;56641;56405;56159;125.17;123.49;121.10;10732;5049;56682;56410;56175;293.49;299.91;295.26;28088;4476;
17/05/2015 16:22:29;56724;56480;56244;125.03;123.67;121.16;10784;5078;56698;56455;56195;294.58;300.62;297.02;28072;4472;
17/05/2015 16:22:30;56741;56520;56289;125.03;123.52;121.20;10823;5108;56783;56521;56280;289.25;295.05;291.41;25952;3216;
17/05/2015 16:22:31;56739;56498;56282;125.05;123.38;121.09;10799;5100;56783;56514;56312;258.43;264.73;261.62;24974;2810.7;
17/05/2015 16:22:32;56752;56498;56269;124.29;122.55;120.36;10740;5073;56778;56514;56285;258.69;264.66;260.73;24993;2792.6;
17/05/2015 16:22:33;56728;56507;56246;124.24;122.72;120.26;10730;5066;56794;56527;56271;265.36;271.68;267.23;25183;2841.4;
17/05/2015 16:22:34;56733;56522;56267;124.94;123.41;120.81;10749;5068;56778;56516;56280;265.42;271.88;268.02;25444;3057.6;
17/05/2015 16:22:35;56759;56507;56301;124.90;123.54;121.13;10828;5095;56805;56525;56314;284.54;290.61;287.35;25989;3585;
17/05/2015 16:22:36;56712;56491;56229;125.52;124.19;121.51;10849;5107;56756;56502;56260;270.47;276.61;272.58;25970;3767;
17/05/2015 16:22:37;56659;56466;56174;125.54;124.42;121.66;10858;5092;56751;56500;56235;302.34;309.64;305.37;27746;4668;
17/05/2015 16:22:38;56614;56433;56147;125.34;124.01;121.34;10776;5049;56700;56469;56195;301.74;307.93;303.82;28623;4992;
17/05/2015 16:22:39;56645;56433;56168;123.11;121.49;119.59;10613;4970;56687;56447;56195;299.14;305.44;301.98;28550;5119;
17/05/2015 16:22:40;56648;56428;56199;124.21;122.66;120.45;10694;5001;56689;56438;56209;299.71;305.45;302.19;28551;5259;
17/05/2015 16:22:41;56655;56410;56181;124.28;122.68;120.51;10729;5035;56696;56435;56218;301.87;308.01;304.06;28705;5404;
17/05/2015 16:22:42;56730;56464;56229;123.94;122.06;119.84;10705;4987;56727;56462;56222;300.56;306.91;302.73;28703;5369;
17/05/2015 16:22:43;56692;56441;56201;124.29;122.78;120.24;10752;4999;56772;56480;56256;302.66;307.09;302.97;28611;5323;
17/05/2015 16:22:44;56661;56421;56181;124.07;122.43;120.03;10726;5009;56723;56447;56213;299.59;305.56;300.33;28427;5277;
17/05/2015 16:22:45;56643;56410;56154;124.45;122.95;120.38;10768;5013;56694;56435;56188;302.43;309.09;304.44;28670;5518;
17/05/2015 16:22:46;56646;56410;56152;124.80;123.60;120.89;10805;5023;56693;56431;56170;302.98;309.05;304.85;28839;5690;
17/05/2015 16:22:47;56654;56410;56159;124.92;123.49;120.93;10811;5039;56700;56431;56175;299.13;305.59;301.74;28613;5477;
17/05/2015 16:22:48;56646;56426;56152;125.46;124.33;121.64;10878;5060;56687;56438;56173;300.43;307.00;302.30;28635;5471;
17/05/2015 16:22:49;56666;56439;56190;126.65;125.47;122.74;10908;5092;56691;56426;56211;300.35;307.08;302.17;28654;5444;
17/05/2015 16:22:50;56661;56399;56170;126.97;125.04;122.87;10964;5112;56713;56446;56215;300.14;305.98;302.02;28666;5406;
17/05/2015 16:22:51;56675;56410;56174;126.47;124.63;122.25;10918;5077;56720;56415;56200;302.04;307.96;303.43;28720;5481;
17/05/2015 16:22:52;56683;56424;56204;127.57;125.93;123.32;10971;5123;56718;56424;56191;300.98;306.10;302.45;28658;5460;
17/05/2015 16:22:53;56636;56405;56145;126.94;125.23;122.94;10972;5081;56723;56453;56233;300.48;306.99;302.47;28672;5502;
17/05/2015 16:22:54;56645;56386;56188;126.83;125.22;123.12;10964;5085;56673;56400;56166;302.39;307.51;304.28;28689;5463;
17/05/2015 16:22:55;56626;56367;56130;127.53;126.01;123.52;11001;5149;56685;56406;56204;303.17;309.04;305.29;28788;5473;
17/05/2015 16:22:56;56605;56354;56109;127.83;126.44;123.73;11015;5145;56651;56382;56126;304.80;309.82;305.50;28850;5540;
17/05/2015 16:22:57;56596;56329;56098;127.99;126.37;123.93;10915;5092;56649;56364;56134;302.39;308.46;304.81;28700;5447;
17/05/2015 16:22:58;56594;56323;56085;125.71;123.99;121.41;10788;5062;56636;56341;56103;311.69;317.6;313.27;29090;5715;
17/05/2015 16:22:59;56590;56338;56103;125.65;123.95;121.53;10789;5093;56626;56348;56094;312.12;318.3;313.10;29566;6015;
17/05/2015 16:23:00;56608;56354;56123;128.03;126.29;123.88;10901;5152;56651;56372;56152;309.53;315.47;310.26;29272;5762;
17/05/2015 16:23:01;56619;56368;56120;129.23;127.52;125.22;11042;5194;56665;56395;56135;310.42;314.94;311.66;29298;5724;
17/05/2015 16:23:02;56590;56334;56087;129.94;128.14;125.72;11139;5228;56629;56345;56099;308.48;314.42;310.11;29230;5730;
17/05/2015 16:23:03;56603;56338;56091;128.02;126.35;123.82;11032;5153;56647;56357;56114;310.30;315.84;311.31;29333;5813;
17/05/2015 16:23:04;56545;56327;56076;127.70;126.64;124.11;10999;5148;56622;56343;56094;312.24;318.4;313.97;29402;5836;
17/05/2015 16:23:05;56585;56349;56100;126.36;124.93;122.21;10884;5090;56626;56373;56107;309.88;315.88;311.19;29386;5812;
17/05/2015 16:23:06;56534;56307;56069;125.57;124.75;121.67;10799;5049;56577;56317;56083;308.84;314.75;310.88;29323;5760;
17/05/2015 16:23:07;56514;56276;56044;125.59;123.35;120.92;10781;4984;56560;56292;56071;307.76;314.73;310.42;29274;5805;
17/05/2015 16:23:08;56514;56257;56051;125.73;123.73;121.63;10793;4989;56560;56263;56076;309.59;314.85;310.77;29213;5841;
17/05/2015 16:23:09;56474;56215;55970;124.96;123.28;120.48;10771;4975;56520;56274;56049;310.62;316.17;312.02;29328;5868;
17/05/2015 16:23:10;56496;56183;55986;125.22;123.44;120.72;10757;4971;56509;56200;55946;309.99;315.29;310.17;29317;5818;
17/05/2015 16:23:11;56491;56197;56006;126.05;124.33;121.50;10780;4966;56535;56209;56018;310.39;315.37;310.78;29276;5801;
17/05/2015 16:23:12;56451;56235;55970;126.83;125.33;122.55;10674;4946;56486;56207;55963;309.66;314.94;309.68;29231;5723;
17/05/2015 16:23:13;56539;56215;55995;123.33;121.41;119.17;10623;4898;56524;56242;56018;309.07;314.04;309.65;29246;5708;
17/05/2015 16:23:14;56554;56255;56040;125.23;123.43;120.83;10715;4969;56591;56274;56053;308.37;313.85;309.40;29212;5671;
17/05/2015 16:23:15;56489;56233;56039;125.86;124.30;121.65;10807;5049;56508;56245;56020;310.87;317.0;312.23;29347;5781;
17/05/2015 16:23:16;56520;56211;56006;126.48;124.27;121.87;10810;5062;56529;56251;56062;310.65;315.38;312.11;29309;5791;
17/05/2015 16:23:17;56465;56150;55923;129.79;128.18;125.70;11057;5125;56558;56193;55964;310.50;315.40;311.17;29285;5780;
17/05/2015 16:23:18;56436;56172;55950;130.16;128.64;126.08;11169;5178;56448;56178;55954;308.56;314.75;311.16;29280;5852;
17/05/2015 16:23:19;56472;56157;55916;128.40;125.90;123.36;11004;5060;56493;56193;55972;319.6;323.9;320.7;29749;7523;
17/05/2015 16:23:20;56451;56210;55968;127.76;125.55;123.28;10954;5044;56506;56220;55991;319.3;324.5;321.2;29619;6578;
17/05/2015 16:23:21;56442;56195;55954;127.11;125.09;122.63;10924;5053;56468;56215;55968;307.66;313.82;309.75;28419;7598;
17/05/2015 16:23:22;56514;56224;56015;128.02;125.87;123.49;10974;5117;56551;56249;56033;315.07;319.7;316.8;29190;7341;
17/05/2015 16:23:23;56458;56199;55967;127.58;125.83;123.56;10972;5129;56509;56216;56006;307.83;313.78;309.89;28916;5813;
17/05/2015 16:23:24;56505;56211;56003;127.77;125.92;123.40;10959;5142;56502;56213;55991;303.66;308.56;303.98;28690;5324;
17/05/2015 16:23:25;56516;56229;56028;128.16;126.51;123.75;10997;5123;56557;56251;56033;309.63;314.34;311.72;28892;5395;
17/05/2015 16:23:26;56438;56197;55967;128.24;126.69;123.78;10967;5131;56504;56220;55981;311.01;316.18;312.40;29234;5588;
17/05/2015 16:23:27;56496;56237;56003;127.86;126.08;123.39;10905;5091;56519;56256;56006;302.62;308.88;305.04;28635;5219;
17/05/2015 16:23:28;56491;56215;55999;127.85;125.94;123.61;10987;5118;56542;56265;56027;303.31;309.60;305.87;28551;5145;
17/05/2015 16:23:29;56481;56226;56019;126.70;124.96;122.53;10871;5100;56522;56249;56029;305.54;311.11;308.08;28805;5323;
17/05/2015 16:23:30;56449;56175;55945;126.55;125.23;122.68;10856;5098;56491;56207;55975;301.82;307.67;304.42;28736;5252;
17/05/2015 16:23:31;56516;56233;55981;127.01;125.12;122.57;10905;5126;56493;56187;55981;300.70;306.66;302.46;28733;4804;
17/05/2015 16:23:32;56518;56246;56010;127.37;125.53;123.20;10937;5136;56558;56262;56035;300.40;306.16;302.23;28433;4576;
17/05/2015 16:23:33;56463;56197;55968;127.42;125.33;122.92;10926;5132;56522;56234;55977;298.07;303.77;299.66;28430;4520;
17/05/2015 16:23:34;56438;56208;55934;127.09;125.54;122.72;10934;5139;56495;56207;55955;298.58;304.29;300.76;28483;4573;
17/05/2015 16:23:35;56434;56197;55941;127.51;125.85;123.11;10960;5154;56477;56213;55957;299.95;306.88;301.59;28550;4630;
17/05/2015 16:23:36;56451;56238;55961;127.32;125.64;123.36;10961;5148;56479;56215;55979;305.33;311.66;307.47;29036;4839;
17/05/2015 16:23:37;56523;56266;56042;128.23;126.72;124.72;11003;5168;56564;56285;56062;304.72;310.93;305.50;28532;4555;
17/05/2015 16:23:38;56463;56231;56022;128.96;127.33;125.50;11037;5164;56520;56269;56040;296.92;302.92;299.20;28385;4426;
17/05/2015 16:23:39;56474;56226;55970;129.25;128.16;124.74;11029;5143;56517;56206;55997;297.42;303.97;299.46;28407;4475;
17/05/2015 16:23:40;56463;56251;55988;129.23;127.78;124.86;11100;5128;56504;56274;55991;296.99;304.19;299.55;28387;4469;
17/05/2015 16:23:41;56467;56215;55950;127.65;125.74;123.43;10927;5048;56515;56215;56000;294.98;301.20;296.56;28232;4346;
17/05/2015 16:23:42;56496;56258;56030;128.39;127.19;124.57;11009;5115;56535;56276;56040;293.61;300.89;294.98;28077;4224;
17/05/2015 16:23:43;56465;56210;55968;127.79;126.07;123.68;10914;5108;56531;56267;56047;293.01;300.16;295.17;28035;4183;
17/05/2015 16:23:44;56472;56226;55961;128.89;127.73;124.79;10960;5221;56515;56240;55995;293.71;299.88;294.86;27868;3987;
17/05/2015 16:23:45;56480;56215;55972;130.33;128.99;125.92;11024;5232;56482;56229;55964;298.65;305.18;299.61;28374;4214;
17/05/2015 16:23:46;56500;56220;55970;126.15;124.05;121.54;10784;5097;56538;56242;55993;297.52;302.77;299.05;27948;4014;
17/05/2015 16:23:47;56456;56228;55968;124.61;123.19;120.81;10721;5047;56520;56249;55986;289.78;295.21;290.97;27709;3869;
17/05/2015 16:23:48;56474;56251;55972;125.20;123.69;121.06;10761;5043;56504;56258;55982;302.18;309.33;305.45;28366;4236;
17/05/2015 16:23:49;56472;56192;55950;125.93;124.09;121.59;10829;5007;56517;56211;55961;299.49;307.08;302.48;28300;4224;
17/05/2015 16:23:50;56480;56249;55976;127.01;125.86;122.57;10862;5067;56513;56238;55972;290.86;297.53;292.49;27794;3861;
17/05/2015 16:23:51;56536;56298;56071;126.75;125.68;123.05;10872;5098;56575;56310;56051;291.08;298.51;293.32;27812;3840;
17/05/2015 16:23:52;56541;56267;56039;125.46;123.27;120.98;10785;4996;56582;56307;56092;292.98;299.07;294.39;28038;3858;
17/05/2015 16:23:53;56532;56332;56044;124.62;123.12;120.47;10752;5004;56558;56294;56036;292.20;297.92;293.19;27199;3280;
17/05/2015 16:23:54;56556;56314;56078;125.03;123.40;121.58;10783;5009;56598;56350;56099;282.03;288.91;283.96;26861;2827.2;
17/05/2015 16:23:55;56585;56303;56082;126.56;124.99;122.47;10814;5036;56629;56326;56105;279.33;285.50;280.62;26899;2933.0;
17/05/2015 16:23:56;56574;56285;56053;127.14;125.17;122.41;10732;5042;56627;56310;56074;280.91;289.01;283.39;27027;3010.1;
17/05/2015 16:23:57;56516;56293;56026;124.41;122.74;120.07;10716;4973;56567;56312;56020;281.34;288.24;283.62;27082;3036.8;
17/05/2015 16:23:58;56601;56332;56109;124.58;122.95;120.66;10769;5002;56615;56334;56101;279.82;286.82;281.89;26934;2923.1;
17/05/2015 16:23:59;56655;56370;56138;125.22;123.08;120.81;10793;5030;56705;56368;56148;268.20;274.47;271.02;25423;2111.3;
17/05/2015 16:24:00;56646;56320;56100;125.90;123.70;121.96;10839;5025;56691;56391;56150;277.16;282.58;278.22;26191;2409.6;
17/05/2015 16:24:01;56516;56303;56044;126.14;124.43;122.04;10833;5062;56569;56317;56065;277.36;284.71;279.93;26797;2783.7;
17/05/2015 16:24:02;56554;56276;56030;125.97;123.96;121.57;10845;5055;56595;56280;56054;281.47;287.20;282.07;26905;2850.6;
17/05/2015 16:24:03;56563;56316;56044;126.28;124.91;122.13;10888;5057;56602;56330;56054;283.09;288.94;284.36;27140;3022.0;
