Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio1TOTPEnerg(kWh)Valor[kWh];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 12:58:07;56220;55913;55628;127.53;126.53;122.50;10808;5028;253089;56127;55898;55551;277.82;283.11;275.85;26255;1599.6;
17/05/2015 12:58:08;56283;56051;55711;127.18;125.85;122.28;10878;5085;253089;56262;56018;55650;262.97;270.00;262.28;24707;810.0;
17/05/2015 12:58:09;56251;56078;55716;127.12;125.61;122.63;10861;5062;253089;56322;56072;55733;265.26;268.92;262.61;24849;945.8;
17/05/2015 12:58:10;56187;55969;55653;127.70;126.59;123.86;10914;5084;253089;56244;55963;55672;273.72;277.81;271.11;25924;1398.0;
17/05/2015 12:58:11;56232;55967;55655;127.89;126.25;123.12;10922;5094;253089;56229;55994;55663;271.69;277.08;269.94;25837;1353.6;
17/05/2015 12:58:12;56265;56000;55688;128.90;126.94;123.92;11004;5138;253089;56282;56002;55675;272.22;277.15;270.62;25939;1363.9;
17/05/2015 12:58:13;56220;55980;55682;129.68;128.61;125.53;11099;5161;253089;56308;56020;55713;271.16;275.25;268.03;25508;1056.3;
17/05/2015 12:58:14;56209;55973;55639;129.91;128.86;125.72;11063;5168;253089;56251;55994;55647;265.41;271.51;264.04;25223;845.3;
17/05/2015 12:58:15;56220;55991;55680;128.05;126.77;123.85;10948;5109;253089;56266;56000;55701;265.54;271.80;264.93;25321;937.6;
17/05/2015 12:58:16;56267;56031;55727;127.30;126.07;122.92;10894;5096;253089;56266;56005;55703;264.86;269.91;262.09;24314;357.5;
17/05/2015 12:58:17;56282;56025;55715;126.41;125.14;121.88;10817;5063;253089;56313;56052;55742;235.34;241.08;233.81;22498;-510.6654;
17/05/2015 12:58:18;56262;55949;55673;125.97;124.67;121.53;10791;5023;253089;56326;56025;55713;243.44;249.65;240.86;22930;-235.0827;
17/05/2015 12:58:19;56203;55984;55680;125.34;124.00;120.93;10738;5011;253089;56235;56000;55690;244.40;250.19;241.65;23120;2.4361;
17/05/2015 12:58:20;56307;56025;55689;125.41;123.76;120.28;10666;4982;253089;56355;56043;55713;241.70;246.57;240.68;22948;-74.9098;
17/05/2015 12:58:21;56258;56022;55715;124.68;122.94;119.76;10641;4932;253089;56317;56011;55721;242.71;246.84;239.69;22922;-225.6428;
17/05/2015 12:58:22;56272;56024;55689;124.43;123.18;120.00;10614;4903;253089;56317;56040;55735;238.89;244.41;237.03;22732;-151.9511;
17/05/2015 12:58:23;56171;55978;55628;125.07;123.89;120.25;10682;4956;253089;56237;55974;55648;246.92;252.66;244.60;23101;1350.2;
17/05/2015 12:58:24;56243;56033;55684;127.76;126.90;123.49;10621;4985;253089;56286;56049;55672;246.88;253.25;245.00;23244;653.2;
17/05/2015 12:58:25;56160;56047;55646;122.89;121.93;118.24;10326;4866;253089;56235;56074;55704;239.72;245.74;238.02;22101;1827.7;
17/05/2015 12:58:26;56192;56009;55635;121.55;120.42;117.51;10266;4851;253089;56191;56012;55627;248.99;254.11;246.71;23456;2007.6;
17/05/2015 12:58:27;56214;56040;55698;121.78;120.31;117.27;10367;4871;253089;56262;56047;55712;244.44;249.96;242.54;23362;708.6;
17/05/2015 12:58:28;56243;56024;55709;122.78;121.24;118.95;10506;4853;253089;56286;56040;55728;247.28;252.85;245.18;23490;463.8;
17/05/2015 12:58:29;56282;56029;55734;125.23;124.13;121.21;10647;4966;253089;56328;56038;55749;244.95;250.04;242.73;23263;248.79;
17/05/2015 12:58:30;56292;56065;55747;125.67;124.25;121.02;10675;4999;253089;56337;56083;55771;242.86;248.35;240.34;23065;124.85;
17/05/2015 12:58:31;56234;56029;55770;123.36;122.17;119.11;10586;4888;253089;56328;56078;55789;244.08;249.00;241.25;22923;92.27;
17/05/2015 12:58:32;56280;55982;55684;124.20;122.13;119.69;10627;4924;253089;56298;55989;55699;248.95;255.38;248.03;22973;28.015;
17/05/2015 12:58:33;56265;56025;55727;124.80;123.84;120.32;10644;4925;253089;56324;56047;55749;239.67;245.24;238.22;22915;-73.6917;
17/05/2015 12:58:34;56269;56020;55693;126.01;124.36;121.32;10696;4973;253089;56298;56042;55733;239.21;245.27;237.12;22918;-110.5376;
17/05/2015 12:58:35;56283;56022;55711;126.30;124.45;121.21;10731;5003;253089;56328;56027;55739;240.57;246.34;238.08;22914;-144.6428;
17/05/2015 12:58:36;56243;56020;55697;125.16;124.09;120.50;10712;5006;253089;56324;56038;55715;243.25;250.05;241.59;22759;-280.4549;
17/05/2015 12:58:37;56216;56025;55688;125.54;125.06;121.02;10735;5028;253089;56288;56036;55675;243.91;250.15;242.56;23096;-80.3910;
17/05/2015 12:58:38;56247;55982;55669;125.57;124.22;121.01;10717;5019;253089;56266;56031;55715;243.98;248.90;242.55;22991;-178.1391;
17/05/2015 12:58:39;56269;55998;55706;125.31;123.44;120.16;10699;5006;253089;56313;56007;55703;245.59;251.75;243.56;23327;313.34;
17/05/2015 12:58:40;56216;55964;55633;124.50;123.54;119.88;10669;4918;253089;56300;56025;55712;267.99;273.46;265.91;24466;943.7;
17/05/2015 12:58:41;56196;55955;55641;124.89;123.50;120.16;10694;4939;253089;56215;55980;55665;274.61;280.27;272.28;25836;1342.6;
17/05/2015 12:58:42;56192;55949;55614;125.06;123.45;120.26;10697;4930;253089;56242;55982;55645;273.27;278.23;270.91;26002;1383.1;
17/05/2015 12:58:43;56163;55940;55632;125.29;124.04;120.85;10722;4946;253089;56198;55973;55630;274.41;278.60;271.57;26022;1487.5;
17/05/2015 12:58:44;56247;56009;55693;125.63;124.05;121.00;10718;4957;253089;56266;55994;55643;268.08;273.69;266.13;25105;961.0;
17/05/2015 12:58:45;56231;56007;55657;125.14;123.93;120.38;10732;4965;253089;56284;56027;55721;263.43;268.94;260.95;25021;737.8;
17/05/2015 12:58:46;56216;55975;55646;128.09;127.23;123.40;10857;5100;253089;56277;55996;55675;262.29;268.24;259.80;24812;672.1;
17/05/2015 12:58:47;56223;56029;55675;126.55;125.19;122.21;10792;5009;253089;56224;55991;55648;264.12;270.75;263.22;24451;329.2;
17/05/2015 12:58:48;56291;56040;55715;127.27;125.44;122.45;10812;5052;253089;56337;56056;55728;236.92;243.42;234.33;22393;-572.1766;
17/05/2015 12:58:49;56265;56018;55702;126.33;124.60;121.24;10776;5040;253089;56293;56069;55728;238.65;245.50;237.21;22644;-282.2819;
17/05/2015 12:58:50;56231;55989;55624;127.47;126.19;122.66;10851;5139;253089;56309;56005;55657;235.88;241.78;234.14;22377;-533.5037;
17/05/2015 12:58:51;56200;55951;55637;127.38;125.91;122.94;10765;5032;253089;56248;56027;55647;242.36;246.10;239.59;22866;-289.2857;
17/05/2015 12:58:52;56252;55991;55614;126.38;124.77;121.07;10777;5046;253089;56300;56014;55641;242.47;247.99;241.03;23054;-61.2068;
17/05/2015 12:58:53;56272;56049;55722;125.69;124.59;121.00;10753;4993;253089;56308;56058;55710;241.52;246.85;239.51;23054;-23.1429;
17/05/2015 12:58:54;56223;56013;55695;128.39;126.92;123.38;10841;5026;253089;56302;56072;55739;245.10;250.68;243.83;23190;75.52;
17/05/2015 12:58:55;56163;55991;55630;125.55;123.99;120.71;10712;4967;253089;56264;56000;55659;243.73;249.94;242.70;23238;328.0;
17/05/2015 12:58:56;56245;55955;55709;127.19;124.55;122.15;10760;5001;253089;56242;55973;55721;252.36;257.38;251.19;23805;614.5;
17/05/2015 12:58:57;56194;55977;55671;126.57;125.88;123.02;10767;5009;253089;56288;55965;55699;254.84;258.41;251.97;24166;883.4;
17/05/2015 12:58:58;56200;56025;55677;123.67;122.36;119.42;10558;4910;253089;56237;56023;55692;250.54;254.83;247.60;23716;570.3;
17/05/2015 12:58:59;56223;55987;55709;123.93;122.22;119.74;10575;4927;253089;56269;56031;55719;248.30;253.10;246.14;23731;574.0;
17/05/2015 12:59:00;56223;55951;55689;125.74;123.71;120.94;10698;4950;253089;56269;55980;55703;260.45;264.70;259.27;24465;1123.6;
17/05/2015 12:59:01;56196;55935;55651;126.94;125.26;122.41;10822;5018;253089;56255;55934;55656;264.00;267.93;262.15;24690;1277.7;
17/05/2015 12:59:02;56205;55953;55677;129.23;127.69;124.84;10947;5087;253089;56246;55949;55692;253.86;259.83;251.78;24133;960.1;
17/05/2015 12:59:03;56194;55922;55660;127.76;126.07;123.75;10838;4971;253089;56244;55969;55675;258.43;263.10;257.23;24346;1098.1;
17/05/2015 12:59:04;56242;55920;55666;126.72;125.51;122.64;10886;4980;253089;56262;55931;55656;258.36;262.53;256.18;24521;1271.9;
17/05/2015 12:59:05;56143;55868;55632;126.57;124.89;122.23;10805;4919;253089;56288;55942;55668;261.76;265.59;260.21;24707;1328.9;
17/05/2015 12:59:06;56162;55884;55617;127.07;125.56;122.26;10841;4984;253089;56202;55902;55638;259.81;265.49;258.70;24645;1351.7;
17/05/2015 12:59:07;56163;55909;55610;125.97;124.55;120.78;10760;4961;253089;56206;55936;55616;261.86;267.15;260.77;24813;1432.1;
17/05/2015 12:59:08;56176;55908;55626;125.26;123.20;120.37;10706;4905;253089;56193;55894;55650;271.78;276.22;270.49;25026;1769.2;
17/05/2015 12:59:09;56162;55935;55585;125.18;123.57;120.18;10694;4896;253089;56220;55947;55636;269.90;275.55;268.45;25073;1972.0;
17/05/2015 12:59:10;56029;55871;55523;125.17;124.11;120.64;10695;4869;253089;56166;55953;55565;304.67;309.65;302.13;27071;2993.0;
17/05/2015 12:59:11;56053;55804;55554;125.75;124.25;121.35;10766;4910;253089;56098;55836;55558;307.23;313.42;305.79;28567;3697;
17/05/2015 12:59:12;56060;55820;55487;127.21;125.17;122.56;10834;4984;253089;56075;55807;55511;304.36;310.31;302.87;28424;3567;
17/05/2015 12:59:13;56083;55817;55495;126.73;125.11;122.08;10810;4961;253089;56124;55842;55522;303.94;308.85;301.62;28383;3569;
17/05/2015 12:59:14;56065;55788;55491;127.30;125.07;121.47;10825;4940;253089;56118;55809;55506;305.04;309.86;302.39;28508;3599;
17/05/2015 12:59:15;56074;55866;55509;126.63;125.40;122.17;10852;4952;253089;56117;55869;55524;305.06;311.00;303.46;28600;3656;
17/05/2015 12:59:16;55991;55726;55480;126.94;125.03;122.04;10779;4926;253089;56066;55829;55508;304.52;308.86;302.40;28569;3591;
17/05/2015 12:59:17;56092;55801;55514;127.00;125.10;122.17;10807;5023;253089;56133;55796;55504;301.41;306.33;300.11;28486;3526;
17/05/2015 12:59:18;56000;55722;55421;126.57;124.83;121.49;10736;4953;253089;56089;55818;55528;301.37;306.68;299.33;28387;3433;
17/05/2015 12:59:19;56025;55761;55439;126.14;124.25;120.92;10733;4921;253089;56026;55720;55414;303.69;308.28;300.73;28496;3499;
17/05/2015 12:59:20;55982;55713;55419;125.65;123.86;121.10;10726;4905;253089;56067;55769;55452;302.39;308.30;300.58;28579;3652;
17/05/2015 12:59:21;55983;55688;55426;127.52;125.93;123.14;10770;4951;253089;56027;55698;55437;306.91;310.88;304.05;28674;3656;
17/05/2015 12:59:22;55978;55713;55433;127.26;125.88;122.63;10807;4997;253089;56020;55706;55454;304.96;310.10;303.43;28621;3667;
17/05/2015 12:59:23;55958;55715;55404;126.70;124.78;121.51;10734;4935;253089;56004;55735;55425;309.18;313.52;305.54;28675;4277;
17/05/2015 12:59:24;55943;55693;55397;127.58;125.55;122.05;10649;4930;253089;55936;55635;55344;313.97;318.6;311.49;29263;5283;
17/05/2015 12:59:25;55976;55773;55437;124.96;123.16;120.11;10612;4890;253089;56017;55776;55464;311.74;315.82;309.46;28286;4425;
17/05/2015 12:59:26;55902;55595;55349;125.31;123.35;120.95;10642;4914;253089;55924;55600;55344;302.03;305.99;300.26;27962;5547;
17/05/2015 12:59:27;55993;55710;55372;125.98;124.08;120.36;10686;4961;253089;56035;55722;55365;303.32;308.09;303.12;28365;4602;
17/05/2015 12:59:28;55982;55717;55403;125.61;124.23;120.82;10692;4958;253089;56037;55738;55401;299.97;305.13;296.78;28272;3586;
17/05/2015 12:59:29;55969;55768;55408;125.13;123.91;120.46;10679;4941;253089;55998;55775;55436;296.16;302.41;294.39;27935;3333;
17/05/2015 12:59:30;55947;55777;55435;124.88;123.86;120.81;10640;4931;253089;56009;55755;55414;303.19;308.79;301.63;28249;3437;
17/05/2015 12:59:31;55996;55786;55475;122.50;120.67;117.84;10400;4819;253089;56007;55789;55479;299.57;305.07;298.57;28330;3521;
17/05/2015 12:59:32;55953;55690;55404;123.13;121.79;118.44;10485;4830;253089;56035;55771;55488;299.31;304.15;297.79;28246;3430;
17/05/2015 12:59:33;56036;55724;55496;124.69;122.64;120.05;10585;4905;253089;56015;55720;55473;299.94;305.31;298.92;28283;3451;
17/05/2015 12:59:34;56071;55752;55473;125.54;123.41;120.71;10672;4910;253089;56120;55747;55526;299.01;304.73;297.12;28172;3461;
17/05/2015 12:59:35;55942;55681;55388;126.11;124.19;121.35;10717;4953;253089;55982;55698;55403;298.44;303.07;296.40;28152;3426;
17/05/2015 12:59:36;55949;55712;55390;125.86;124.47;121.01;10710;4960;253089;55995;55695;55405;296.75;302.30;295.56;28091;3344;
17/05/2015 12:59:37;55989;55684;55412;125.66;123.88;120.95;10706;4924;253089;55973;55720;55414;296.42;301.64;295.36;27980;3228;
17/05/2015 12:59:38;56009;55712;55475;125.97;123.38;121.02;10690;4920;253089;56031;55708;55486;297.58;301.71;295.12;27997;3263;
17/05/2015 12:59:39;56013;55737;55442;126.29;124.54;121.40;10717;4938;253089;56058;55717;55472;295.63;299.83;294.50;27875;3227;
17/05/2015 12:59:40;55923;55733;55377;126.20;125.34;121.25;10738;4999;253089;56017;55757;55441;296.19;301.67;293.68;27891;3247;
17/05/2015 12:59:41;55947;55724;55404;125.92;124.51;121.19;10708;5026;253089;55991;55755;55419;299.68;304.77;298.55;28034;3344;
17/05/2015 12:59:42;55965;55674;55437;126.10;124.41;121.69;10721;5025;253089;56011;55693;55455;300.38;305.16;298.14;28280;3500;
17/05/2015 12:59:43;55933;55655;55392;126.99;125.65;121.73;10746;5042;253089;55978;55675;55407;295.50;299.42;294.06;27853;3177;
17/05/2015 12:59:44;55913;55690;55365;127.46;126.24;122.42;10761;5061;253089;55955;55691;55362;293.79;299.11;291.59;27657;3088.0;
17/05/2015 12:59:45;55953;55710;55442;127.13;125.87;122.72;10772;5057;253089;55995;55726;55459;296.34;301.01;294.04;27583;3001.6;
17/05/2015 12:59:46;55925;55657;55368;126.83;125.09;122.20;10741;5029;253089;55953;55671;55387;293.31;298.54;291.68;27703;3122.2;
17/05/2015 12:59:47;55865;55626;55363;128.18;126.89;123.62;10800;5133;253089;55973;55668;55336;293.86;298.88;291.17;27634;3057.0;
17/05/2015 12:59:48;55893;55672;55397;127.84;126.28;123.67;10793;5140;253089;55918;55664;55421;291.28;296.25;289.95;27518;2967.8;
17/05/2015 12:59:49;55862;55603;55276;129.72;127.08;123.95;10860;5152;253089;55938;55693;55432;294.77;298.19;292.26;27459;2898.6;
17/05/2015 12:59:50;55883;55546;55302;128.82;126.65;123.43;10858;5168;253089;55900;55511;55232;299.02;302.38;295.32;28080;3326;
17/05/2015 12:59:51;55902;55568;55289;128.18;125.58;122.82;10825;5099;253089;55946;55584;55327;294.71;298.81;291.99;27650;3041.5;
17/05/2015 12:59:52;55878;55523;55246;128.09;124.98;122.10;10774;5028;253089;55922;55559;55284;295.38;298.31;291.54;27751;3038.1;
17/05/2015 12:59:53;55923;55579;55293;128.12;125.92;122.53;10741;5028;253089;55966;55566;55318;295.58;299.12;292.40;27801;3114.2;
17/05/2015 12:59:54;55840;55554;55202;126.94;125.30;121.60;10732;4985;253089;55956;55604;55297;294.52;298.88;291.37;27662;3043.3;
17/05/2015 12:59:55;55869;55630;55266;126.47;125.86;121.46;10745;4997;253089;55862;55649;55282;294.65;298.99;291.48;27728;3064.6;
17/05/2015 12:59:56;55854;55648;55291;126.29;125.36;122.07;10783;4956;253089;55915;55662;55297;293.05;298.83;290.72;27734;3040.8;
17/05/2015 12:59:57;55885;55692;55298;126.47;125.29;121.39;10753;4960;253089;55927;55717;55324;295.13;300.54;293.51;27683;2989.1;
17/05/2015 12:59:58;55902;55657;55307;126.20;125.12;121.17;10730;4934;253089;55946;55706;55324;292.75;299.70;291.66;27659;2980.9;
17/05/2015 12:59:59;55882;55646;55284;125.63;124.55;120.79;10692;4903;253089;55920;55666;55325;292.84;298.93;291.06;27683;2958.6;
17/05/2015 13:00:00;55798;55592;55163;126.66;126.18;122.11;10722;4923;253990;55867;55613;55239;293.97;300.46;291.65;27769;3029.3;
17/05/2015 13:00:01;55827;55588;55233;127.30;126.99;123.08;10833;5018;253990;55791;55613;55242;294.59;300.57;293.36;27759;3101.8;
17/05/2015 13:00:02;55849;55565;55298;127.61;125.59;122.21;10792;5017;253990;55871;55590;55286;296.52;302.04;294.45;27911;3256;
17/05/2015 13:00:03;55856;55661;55269;126.26;125.22;121.76;10737;5006;253990;55902;55646;55311;297.83;301.75;294.95;27955;3296;
17/05/2015 13:00:04;55813;55635;55253;128.53;127.81;123.78;10683;4993;253990;55873;55666;55270;295.85;302.02;295.24;27968;3313;
17/05/2015 13:00:05;55887;55606;55255;125.42;123.89;120.26;10605;4939;253990;55927;55613;55270;301.55;308.17;300.40;28251;3469;
17/05/2015 13:00:06;55856;55654;55350;125.79;124.62;121.95;10699;4976;253990;55920;55659;55362;300.27;304.51;297.73;27826;3207;
17/05/2015 13:00:07;55918;55683;55340;127.90;126.72;123.26;10815;5012;253990;55960;55697;55362;294.96;301.45;294.09;27721;3134.3;
17/05/2015 13:00:08;55843;55519;55257;128.85;126.68;123.60;10925;5014;253990;55866;55579;55273;298.23;301.93;296.44;27921;3256;
17/05/2015 13:00:09;55847;55644;55291;129.47;128.19;124.59;11004;5051;253990;55887;55608;55264;296.96;302.44;295.10;28060;3239;
17/05/2015 13:00:10;55878;55679;55293;128.79;128.38;124.21;10973;5046;253990;55904;55689;55318;297.51;302.93;295.95;28050;3149.3;
17/05/2015 13:00:11;55874;55659;55267;128.58;127.92;123.99;10974;5051;253990;55920;55678;55300;300.93;308.49;300.07;28133;3101.1;
17/05/2015 13:00:12;55863;55635;55285;128.74;127.68;124.37;10980;5035;253990;55916;55660;55306;303.30;309.40;302.12;28565;3263;
17/05/2015 13:00:13;55896;55697;55321;128.58;127.79;123.96;10968;5045;253990;55913;55668;55329;299.70;306.33;298.32;28111;2944.3;
17/05/2015 13:00:14;55840;55646;55293;129.83;128.88;125.00;11003;5090;253990;55938;55717;55345;297.96;303.74;296.42;28060;2861.5;
17/05/2015 13:00:15;55823;55583;55237;129.42;127.97;124.28;10977;5045;253990;55853;55613;55289;296.80;302.56;295.38;27981;2820.7;
17/05/2015 13:00:16;55854;55626;55278;130.25;128.75;125.27;11076;5088;253990;55893;55644;55280;299.58;305.82;298.71;28140;2925.7;
17/05/2015 13:00:17;55836;55626;55278;130.79;130.45;126.26;11095;5114;253990;55882;55635;55297;291.40;297.23;290.17;27645;2476.9;
17/05/2015 13:00:18;55818;55612;55271;131.00;130.05;125.94;11106;5139;253990;55873;55649;55284;294.50;300.45;293.97;27828;2632.8;
17/05/2015 13:00:19;55833;55643;55320;129.59;128.94;124.98;11045;5140;253990;55880;55668;55334;293.11;299.19;292.19;27735;2698.0;
17/05/2015 13:00:20;55883;55583;55275;129.84;128.40;124.82;11042;5116;253990;55926;55626;55273;302.52;308.46;299.53;28256;3049.1;
17/05/2015 13:00:21;55887;55668;55298;129.70;128.77;124.83;11000;5123;253990;55913;55686;55286;300.41;305.75;298.55;27914;2766.5;
17/05/2015 13:00:22;55789;55601;55231;129.46;128.99;125.13;10947;5077;253990;55931;55682;55316;306.28;311.82;304.16;28262;3350;
17/05/2015 13:00:23;55796;55661;55323;131.06;130.55;126.89;10861;5083;253990;55822;55653;55344;312.51;318.8;312.51;29227;4824;
17/05/2015 13:00:24;55862;55688;55325;128.65;127.78;123.78;10825;5014;253990;55904;55711;55340;305.49;312.68;306.70;27589;3317;
17/05/2015 13:00:25;55858;55576;55251;127.72;126.57;123.29;10858;4971;253990;55838;55604;55306;291.88;296.65;290.08;26843;4361;
17/05/2015 13:00:26;55896;55726;55390;127.50;126.38;123.26;10873;5014;253990;55940;55727;55376;289.29;294.74;285.31;26720;3029.9;
17/05/2015 13:00:27;55905;55679;55394;127.67;126.47;123.11;10843;4989;253990;55947;55722;55417;284.73;290.26;283.35;26568;1769.5;
17/05/2015 13:00:28;55900;55683;55394;127.21;126.07;123.54;10848;4983;253990;55946;55706;55360;281.04;286.97;279.70;26719;1806.1;
